id;name;alternate_names;house;ancestry;species;patronus;hogwartsStaff;hogwartsStudent;actorName;alive;alternate_actors;dateOfBirth;yearOfBirth;eyeColour;gender;hairColour;wizard
6af6d07a-692a-42d6-80ab-dec3cef84269;Hereward;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1960;dark;male;black;VERDADEIRO
63b292fd-d297-4bb3-95d2-51a88a46891b;Loxias;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1881;dark;male;black;VERDADEIRO
c86e0027-dd93-4ddd-bec3-a1b832fd27f1;Barnabas Deverill;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];24-02-1897;1881;dark;male;black;VERDADEIRO
3535214c-9814-42c1-95d1-2e1db92d2a47;Arcus;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];24-02-1897;1980;dark;male;black;VERDADEIRO
b336a6be-7954-420e-8e05-95945ad1d727;Livius;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];24-02-1897;1979;dark;male;black;VERDADEIRO
14505ff9-e2d8-4a27-bc85-c8d8dfb2ca33;Antioch Peverell;['First Brother'];Ravenclaw;pure-blood;human;;FALSO;FALSO;;FALSO;[];31-07-1980;1980;dark;male;black;VERDADEIRO
9a8b9fcd-6610-4e24-a5c6-bec1aa50fadd;Cadmus Peverell;['Second Brother'];Ravenclaw;pure-blood;human;;FALSO;FALSO;;FALSO;[];19-09-1979;1980;dark;male;black;VERDADEIRO
461bddf4-cc9d-4737-b1a2-703c06b771a6;Ignotus Peverell;['Third Brother'];Ravenclaw;pure-blood;human;;FALSO;FALSO;;FALSO;[];01-03-1980;1925;dark;male;black;VERDADEIRO
a8dc2688-e8a2-4d50-ac06-5cd324becb5b;Selwyn;[];Ravenclaw;pure-blood;human;;FALSO;FALSO;;VERDADEIRO;[];05-06-1980;1977;dark;male;black;VERDADEIRO
1d6d87f8-6561-4e27-b77d-247067d3a7cc;Scabior;[];Slytherin;pure-blood;human;;FALSO;FALSO;Nick Moran;VERDADEIRO;[];04-10-1925;1979;dark;male;black;VERDADEIRO
b3c7de0a-fc23-4dd5-94d2-27e906c45fb7;Ragnuk the First;['King Ragnuk the First'];Slytherin;pure-blood;goblin;;FALSO;FALSO;;FALSO;[];04-10-1925;1960;dark;male;black;FALSO
7d7968e6-ef05-4192-87d5-99ebd1e54d0b;Ted Lupin;['Edward Remus Teddy Lupin'];Hufflepuff;half-blood;human;;FALSO;FALSO;Luke Newberry;VERDADEIRO;[];07-04-1979;1928;dark;male;black;VERDADEIRO
cae8556b-eea7-4e5a-b6a3-29d685421bfa;Marius;[];Hufflepuff;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];09-01-1960;1980;dark;male;black;VERDADEIRO
a2c4fbb5-af04-45a4-9a1e-b39f9bb479c8;Bogrod;[];Hufflepuff;half-blood;goblin;;FALSO;FALSO;Jon Key;VERDADEIRO;[];06-12-1928;1981;black;male;white;FALSO
2d9fd582-0be6-4f11-98f5-3358ad14b973;The Grey Lady;['Helena Ravenclaw'];Hufflepuff;half-blood;ghost;;FALSO;FALSO;Nina Young;FALSO;['Kelly Macdonald'];30-07-1980;1981;black;female;white;VERDADEIRO
2550709a-d94b-4794-bb5f-a8d6ba546011;Dexter Fortescue;[];Hufflepuff;half-blood;human;;FALSO;FALSO;;FALSO;[];13-02-1981;1959;black;male;white;VERDADEIRO
6025d951-2638-4827-baff-aa5db5017a4a;Lily Potter;['Lily Luna Potter'];Gryffindor;half-blood;human;;FALSO;FALSO;Daphne de Beistegui;VERDADEIRO;[];11-08-1981;1960;black;female;red;VERDADEIRO
9c8ce8c7-ae0a-4646-920f-09c071862f10;James Potter;['James Sirius Potter'];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;Will Dunn;VERDADEIRO;[];03-11-1959;1950;black;male;red;VERDADEIRO
dcdc063e-cf3e-48fc-b777-65922e899b38;Albus Severus Potter;['Al'];Slytherin;half-blood;human;;FALSO;VERDADEIRO;Arthur Bowen;VERDADEIRO;[];10-03-1960;1951;green;male;black;VERDADEIRO
e4653b01-76a5-4769-a6a2-1f2efaf89cbb;Rose Weasley;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;Helena Barlow;VERDADEIRO;[];06-02-1950;1926;green;female;red;VERDADEIRO
2b203c7e-7b3d-4f27-8b3c-11473904da73;Hugo Weasley;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;Ryan Turner;VERDADEIRO;[];06-02-1950;1926;green;male;brown;VERDADEIRO
7f2f6207-8998-4f98-92c2-8d02898a82eb;Scorpius Malfoy;['Scorpius Hyperion Malfoy'];Slytherin;pure-blood;human;;FALSO;VERDADEIRO;Bertie Gilbert;VERDADEIRO;[];31-12-1926;1926;grey;male;blond;VERDADEIRO
57fe29d4-312a-4711-bd9a-c320253d9176;Victoire Weasley;[];Slytherin;pure-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1926;grey;female;blonde;VERDADEIRO
