AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Achievements,Publishers,Developers,Categories,Genres,Tags
332250,The Next Penelope,"May 29, 2015",35000,12.99,"['English', 'French', 'Italian']",82,0,23,Plug In Digital,Aurelien Regard,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Indie,Racing","Racing,Action,Indie,4 Player Local,Female Protagonist,Shoot 'Em Up,Local Multiplayer,Top-Down"
230980,Starseed Pilgrim,"Apr 16, 2013",350000,5.99,['English'],83,0,0,droqen,droqen,"Single-player,Partial Controller Support","Adventure,Indie","Indie,Adventure,Puzzle,Minimalist,Exploration,Puzzle-Platformer,Atmospheric,Platformer,Difficult,2D,Singleplayer,Abstract"
31910,Nancy Drew®: The Haunting of Castle Malloy,"Jul 17, 2009",35000,6.99,['English'],81,0,0,HeR Interactive,HeR Interactive,Single-player,Adventure,"Adventure,Puzzle,Point & Click,Mouse only,Classic,Story Rich,Detective,Funny,Female Protagonist,Drama,Great Soundtrack,2.5D,Atmospheric,Exploration,Casual,Family Friendly,2D,Retro,Mystery,Cult Classic"
717560,Lucifer Within Us,"Oct 15, 2020",75000,19.99,"['English', 'French', 'German', 'Japanese', 'Portuguese', 'Simplified Chinese', 'Korean']",76,0,12,Kitfox Games,Kitfox Games,"Single-player,Steam Achievements,Steam Cloud","Indie,Strategy","Investigation,Detective,Demons,Experimental,Dark,Noir,Point & Click,Female Protagonist,Dystopian,Third Person,Isometric,Story Rich,Nonlinear,Horror,Psychological,Design & Illustration,Time Manipulation,3D,Puzzle,Mystery"
50300,Spec Ops: The Line,"Jun 25, 2012",3500000,5.99,"['English', 'French', 'German', 'Italian', 'Japanese', 'Spanish - Spain']",76,0,50,"2K,Missing Link Games",YAGER,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV","Action,Adventure","Story Rich,Third-Person Shooter,Action,Psychological,Atmospheric,Singleplayer,War,Third Person,Shooter,Dark,Emotional,Military,Multiplayer,Adventure,Political,Mature,Great Soundtrack,Based On A Novel,Post-apocalyptic,Co-op"
107100,Bastion,"Aug 16, 2011",3500000,14.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Simplified Chinese']",86,0,24,Supergiant Games,Supergiant Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Indie,RPG","Great Soundtrack,Indie,Action,Narration,Singleplayer,RPG,Hack and Slash,Story Rich,Dynamic Narration,Isometric,Adventure,Action RPG,Fantasy,Atmospheric,Colorful,Post-apocalyptic,2D,Music,Twin Stick Shooter,Controller"
367520,Hollow Knight,"Feb 24, 2017",7500000,14.99,"['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Italian', 'Portuguese - Brazil', 'Russian', 'Japanese']",87,0,63,Team Cherry,Team Cherry,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure,Indie","Metroidvania,Souls-like,Platformer,Great Soundtrack,Difficult,2D,Indie,Atmospheric,Exploration,Singleplayer,Adventure,Story Rich,Hand-drawn,Action,Dark Fantasy,Multiple Endings,Open World,Cute,Controller,Side Scroller"
600130,Valfaris,"Oct 10, 2019",150000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese', 'Russian', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Traditional Chinese', 'Turkish', 'Finnish', 'Korean', 'Simplified Chinese']",86,0,35,Big Sugar,Steel Mantis,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Indie","Action,Indie,Gore,Platformer,Pixel Graphics,Great Soundtrack,2D,Violent,Side Scroller,Retro,Sci-fi,Singleplayer,Gothic,Dark,Shoot 'Em Up,Difficult,Nudity,Fantasy,Metroidvania,Horror"
10180,Call of Duty®: Modern Warfare® 2 (2009),"Nov 11, 2009",7500000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",86,0,50,Activision,Infinity Ward,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Valve Anti-Cheat enabled",Action,"Action,FPS,Multiplayer,Shooter,First-Person,Singleplayer,War,Military,Co-op,Online Co-Op,PvP,Great Soundtrack,Story Rich,Atmospheric,Adventure,Tactical,Linear,Controller,Strategy,Moddable"
6020,STAR WARS™ Jedi Knight - Jedi Academy™,"Sep 16, 2009",1500000,9.99,"['English', 'French', 'German', 'Spanish - Spain']",81,0,0,"LucasArts,Lucasfilm,Disney",Raven Software,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Partial Controller Support,Steam Cloud,Remote Play Together",Action,"Action,Sci-fi,Third Person,Multiplayer,Classic,Singleplayer,Moddable,Swordplay,Character Customization,FPS,Adventure,Shooter,First-Person,RPG,Third-Person Shooter,Great Soundtrack,Hack and Slash,Fighting,Female Protagonist,Story Rich"
1922560,Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,"May 16, 2022",150000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Traditional Chinese']",82,0,63,Electronic Arts,PopCap,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,In-App Purchases","Action,Casual,Strategy","Hero Shooter,Third-Person Shooter,Zombies,PvP,Funny,Action,Shooter,Character Customization,Casual,Third Person,Team-Based,Cute,Controller,Colorful,War,Cartoon,Atmospheric,Combat,Multiplayer,Co-op"
1004750,WRC 8 FIA World Rally Championship,"Sep 8, 2020",35000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']",77,0,43,Nacon,KT Racing,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together","Racing,Simulation,Sports","Singleplayer,Score Attack,Racing,Sports,Driving,Automobile Sim,Physics,Time Management,Management,PvP,Competitive,e-sports,3D,First-Person,Colorful,Open World,Third Person,Simulation,Realistic,Offroad"
1237970,Titanfall® 2,"Jun 18, 2020",3500000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese', 'Russian', 'Spanish - Latin America', 'Traditional Chinese']",86,0,50,Electronic Arts,Respawn Entertainment,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",Action,"FPS,Multiplayer,Shooter,Action,Mechs,Singleplayer,Parkour,Sci-fi,First-Person,Futuristic,PvP,Military,Combat,Team-Based,Fast-Paced,Time Travel,Hero Shooter,Violent,Gore,Co-op"
890032,Shadow of the Tomb Raider: Definitive Edition,"Sep 14, 2018",10000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Arabic']",77,0,99,"Square Enix,Feral Interactive (Mac),Feral interactive (Linux)","Eidos-Montréal,Crystal Dynamics,Nixxes,Feral Interactive (Mac),Feral interactive (Linux)","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure","Adventure,Lara Croft,Action,Female Protagonist,Third Person,Singleplayer,Story Rich,Open World,Puzzle,Action-Adventure,Stealth,Exploration,Survival,Violent,Atmospheric,Shooter,Gore,Great Soundtrack,Dark,Heist"
8800,Civilization IV: Beyond the Sword,"Jul 24, 2007",750000,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",86,0,0,2K,Firaxis Games,Single-player,Strategy,"Strategy,Turn-Based Strategy,4X,Turn-Based,Historical,Singleplayer,Multiplayer,Moddable,Grand Strategy,Classic,Replay Value,Education,Management,Local Multiplayer,Simulation"
15620,"Warhammer 40,000: Dawn of War II","Feb 18, 2009",3500000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",85,0,73,"SEGA,Feral Interactive (Mac/Linux)","Relic Entertainment,Feral Interactive (Mac/Linux)","Single-player,Multi-player,Co-op,Steam Trading Cards,Steam Cloud",Strategy,"Warhammer 40K,Strategy,RTS,Sci-fi,Multiplayer,Games Workshop,Tactical,Singleplayer,Co-op,Futuristic,Gore,Online Co-Op,RPG,Real-Time,Action,Co-op Campaign,Fantasy,Great Soundtrack,Atmospheric,Story Rich"
1374840,Dark Deity,"Jun 15, 2021",150000,12.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese']",80,0,40,Freedom Games,Sword & Axe LLC,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Indie,RPG,Strategy","Turn-Based Tactics,Tactical RPG,Turn-Based Strategy,Party-Based RPG,Adventure,Strategy RPG,Perma Death,JRPG,Character Customization,Indie,Strategy,2D,RPG,Top-Down,Pixel Graphics,Anime,Lore-Rich,Story Rich,Turn-Based Combat,Fantasy"
63910,King's Bounty: Crossworlds,"Sep 17, 2010",350000,3.74,"['English', 'Russian', 'German', 'Italian', 'Spanish - Spain', 'Traditional Chinese', 'Czech', 'Polish']",78,0,0,Fulqrum Publishing,Katauri Interactive,"Single-player,Steam Cloud,Includes level editor","RPG,Strategy","RPG,Strategy,Turn-Based Strategy,Turn-Based,Hex Grid,Fantasy,Adventure,Female Protagonist,Atmospheric,Singleplayer,Turn-Based Combat,Tactical RPG"
202200,Galactic Civilizations® II: Ultimate Edition,"Dec 2, 2011",750000,19.99,['English'],92,0,0,Stardock Entertainment,Stardock Entertainment,Single-player,"Indie,Strategy","4X,Grand Strategy,Turn-Based,Turn-Based Strategy,3D,Strategy,Top-Down,Base-Building,Sandbox,Sci-fi,Diplomacy,Management,Building,Moddable,Space,Artificial Intelligence,War,Aliens,Futuristic,Combat"
848350,Katamari Damacy REROLL,"Dec 6, 2018",350000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']",81,0,21,BANDAI NAMCO Entertainment,MONKEYCRAFT Co. Ltd.,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together","Action,Casual","Great Soundtrack,Casual,Action,Surreal,Colorful,Classic,Singleplayer,Cute,Funny,Comedy,Family Friendly,Puzzle,Remake,Relaxing,Cult Classic,Arcade,Local Multiplayer"
236730,Anomaly 2,"May 15, 2013",350000,2.24,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian']",77,0,65,11 bit studios,11 bit studios,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Trading Cards,Steam Cloud","Action,Indie,Strategy","Strategy,Action,Indie,Tower Defense,Sci-fi,Singleplayer,Multiplayer,RTS,Touch-Friendly,Tactical,Top-Down"
80330,The Blackwell Legacy,"Jan 13, 2012",150000,4.99,['English'],80,0,8,Wadjet Eye Games,Wadjet Eye Games,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud,Commentary available,Remote Play on Phone,Remote Play on Tablet","Adventure,Indie","Point & Click,Adventure,Indie,Female Protagonist,Supernatural,Mystery,Pixel Graphics,Story Rich,Detective,Singleplayer,Noir,2D,Retro,Atmospheric,Puzzle,Short"
207690,Botanicula,"May 7, 2012",350000,9.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Japanese', 'Polish', 'Czech', 'Simplified Chinese']",82,0,53,Amanita Design,Amanita Design,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Casual,Indie","Casual,Exploration,Funny,Point & Click,Story Rich,Colorful,Nature,Stylized,Family Friendly,Cute,Surreal,Relaxing,2D,Puzzle,Hand-drawn,Cartoony,Comedy,Atmospheric,Singleplayer,Adventure"
3540,Peggle™ Nights,"Oct 15, 2008",150000,4.99,['English'],76,0,0,"PopCap Games, Inc.,Electronic Arts","PopCap Games, Inc.","Single-player,Remote Play on Phone,Remote Play on Tablet",Casual,"Casual,Puzzle,Singleplayer,Addictive,2D"
2620,Call of Duty®,"Oct 13, 2006",350000,19.99,"['English', 'German']",91,0,0,Activision,Infinity Ward,"Single-player,Multi-player",Action,"FPS,World War II,Action,Classic,Shooter,Multiplayer,Singleplayer,War,Military,First-Person,Historical,Atmospheric,Linear,America,Story Rich,Co-op,Realistic,Old School,Difficult,Nostalgia"
1659040,HITMAN 3,"Jan 20, 2022",150000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",87,0,83,IO Interactive A/S,IO Interactive A/S,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure","Action,Stealth,Adventure,Assassin,VR,Shooter,Sandbox,Third-Person Shooter,Singleplayer,Violent,Third Person,Cinematic,Realistic,Funny,Gore,Puzzle,Multiplayer,Capitalism,Open World,Immersive Sim"
396900,GRIP: Combat Racing,"Nov 6, 2018",350000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Hungarian']",80,0,35,Wired Productions,Caged Element Inc.,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together","Action,Indie,Racing","Racing,Action,Indie,Automobile Sim,Futuristic,Multiplayer,Fast-Paced,Combat Racing,Split Screen,Local Multiplayer,Driving,Great Soundtrack,Arcade,Sci-fi,Vehicular Combat,Shooter,Singleplayer,VR,Combat,Classic"
849164,Shadow of the Tomb Raider: Definitive Edition,"Sep 14, 2018",10000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Arabic']",77,0,99,"Square Enix,Feral Interactive (Mac),Feral interactive (Linux)","Eidos-Montréal,Crystal Dynamics,Nixxes,Feral Interactive (Mac),Feral interactive (Linux)","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure","Adventure,Lara Croft,Action,Female Protagonist,Third Person,Singleplayer,Story Rich,Open World,Puzzle,Action-Adventure,Stealth,Exploration,Survival,Violent,Atmospheric,Shooter,Gore,Great Soundtrack,Dark,Heist"
590690,Sprint Vector,"Feb 8, 2018",35000,29.99,['English'],84,0,49,Survios,Survios,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer","Action,Indie,Racing,Sports","Racing,Sports,Skating,Action,Indie,VR,Parkour,Multiplayer,Arcade,Competitive,Fantasy,Cartoon,PvP"
849167,Shadow of the Tomb Raider: Definitive Edition,"Sep 14, 2018",10000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Arabic']",77,0,99,"Square Enix,Feral Interactive (Mac),Feral interactive (Linux)","Eidos-Montréal,Crystal Dynamics,Nixxes,Feral Interactive (Mac),Feral interactive (Linux)","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure","Adventure,Lara Croft,Action,Female Protagonist,Third Person,Singleplayer,Story Rich,Open World,Puzzle,Action-Adventure,Stealth,Exploration,Survival,Violent,Atmospheric,Shooter,Gore,Great Soundtrack,Dark,Heist"
19800,Brothers in Arms: Earned in Blood™,"Oct 10, 2008",150000,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",84,0,0,Ubisoft,Gearbox Software,Single-player,Action,"Action,FPS,World War II,Military,Tactical,Singleplayer,Strategy,War,Co-op,Simulation"
401360,The Aquatic Adventure of the Last Human,"Jan 19, 2016",35000,9.99,['English'],76,0,21,YCJY Games,YCJY Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,Indie","Adventure,Indie,Action,Metroidvania,Underwater,Pixel Graphics,2D,Post-apocalyptic,Singleplayer,Exploration,Difficult,Boss Rush,Great Soundtrack,Atmospheric"
1005400,Star Drift Evolution,"Aug 27, 2021",10000,14.99,['English'],82,0,40,Catze,Catze,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together",Racing,"Racing,Arcade,Multiplayer,Physics,Minimalist,Top-Down,Driving,Competitive,Difficult,Singleplayer,Local Multiplayer,4 Player Local,Split Screen,Stylized,Controller,Local Co-Op,Co-op Campaign,3D,Remake,Time Attack"
282140,SOMA,"Sep 21, 2015",1500000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",84,0,10,Frictional Games,Frictional Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on TV,Remote Play Together","Action,Adventure,Indie","Philosophical,Story Rich,Atmospheric,Horror,Adventure,First-Person,Mystery,Exploration,Singleplayer,Drama,Survival Horror,Walking Simulator,Robots,Underwater,Stealth,Indie,Psychological Horror,Sci-fi,Action,Puzzle"
46500,Syberia,"May 19, 2011",750000,1.94,"['English', 'French', 'German', 'Spanish - Spain', 'Italian', 'Japanese', 'Polish', 'Russian']",82,0,0,Microids,Microids,"Single-player,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet","Adventure,Casual","Adventure,Point & Click,Puzzle,Female Protagonist,Casual,Steampunk,Atmospheric,Story Rich,Classic,Mystery,Singleplayer,Escape Room,Great Soundtrack,Beautiful,Third Person,Sci-fi,Hidden Object,2.5D,Nostalgia"
47880,Battlefield: Bad Company 2 Vietnam,"Dec 18, 2010",75000,4.94,"['English', 'French', 'German', 'Italian', 'Japanese', 'Polish', 'Spanish - Spain']",86,0,0,Electronic Arts,DICE,Multi-player,Action,"Action,FPS,Multiplayer,War,Singleplayer,Shooter,Great Soundtrack,First-Person,Co-op,Historical,Cold War,Atmospheric,Controller,Destruction,Adventure,Simulation,Open World,Military,World War II"
1225560,Unravel,"Jun 4, 2020",350000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']",81,0,26,Electronic Arts,Coldwood Interactive,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Action,Adventure","Action,Adventure,Puzzle,Family Friendly,Atmospheric,Colorful,Singleplayer,Platformer,Puzzle-Platformer,Great Soundtrack,Beautiful,Co-op,Side Scroller,Indie,Cute"
211360,Offspring Fling!,"May 11, 2012",350000,7.99,['English'],79,0,10,Kyle Pulver,Kyle Pulver,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Adventure,Indie","Indie,Puzzle,Platformer,Cute,Adventure,Puzzle-Platformer,2D,Retro,Singleplayer,Family Friendly,Female Protagonist,Pixel Graphics,Time Attack,Action,Level Editor"
358810,Luckslinger,"Jul 16, 2015",35000,9.99,['English'],76,0,25,Duckbridge,Duckbridge,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie","Action,Indie,Adventure,Western,Great Soundtrack,Platformer,Pixel Graphics,Retro,Difficult"
35720,Trine 2: Complete Story,"Jun 6, 2013",3500000,19.99,"['English', 'Finnish', 'French', 'German', 'Italian', 'Spanish - Spain', 'Czech', 'Hungarian', 'Korean', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Turkish', 'Polish', 'Traditional Chinese']",84,0,97,Frozenbyte,Frozenbyte,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie","Puzzle-Platformer,Platformer,Adventure,Action,Beautiful,2D Platformer,Puzzle,Co-op,Fantasy,Indie,Online Co-Op,Local Co-Op,Multiplayer,Physics,Great Soundtrack,Singleplayer,Atmospheric,2D,RPG,Casual"
1139940,ATOM RPG Trudograd,"Sep 13, 2021",150000,10.99,"['English', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'Traditional Chinese']",80,0,29,AtomTeam,AtomTeam,"Single-player,Steam Achievements,Steam Cloud",RPG,"CRPG,Survival,Open World,Sandbox,RPG,Immersive Sim,Story Rich,Post-apocalyptic,Replay Value,Isometric,Exploration,Turn-Based Combat,Turn-Based,Singleplayer,Tactical,Atmospheric,Choices Matter,Turn-Based Strategy,Dystopian,Adventure"
690040,SUPERHOT: MIND CONTROL DELETE,"Jul 16, 2020",750000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",78,0,14,SUPERHOT Team,SUPERHOT Team,"Single-player,Steam Achievements,Full controller support","Action,Indie","FPS,Time Manipulation,Shooter,Bullet Time,Action Roguelike,Action,Experimental,Difficult,Minimalist,Puzzle,Stylized,First-Person,Dystopian,Atmospheric,Cyberpunk,Beautiful,Cinematic,Singleplayer,Transhumanism,Old School"
201810,Wolfenstein: The New Order,"May 19, 2014",3500000,19.99,"['English', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian']",81,0,50,Bethesda Softworks,MachineGames,"Single-player,Steam Achievements,Partial Controller Support,Steam Leaderboards",Action,"FPS,Action,Shooter,Alternate History,Singleplayer,Gore,First-Person,Atmospheric,World War II,Story Rich,Sci-fi,Stealth,Old School,War,Adventure,Great Soundtrack,Dystopian,Robots,Epic,Historical"
214170,Divine Divinity,"Jul 5, 2012",750000,5.99,"['English', 'German', 'French', 'Russian']",81,0,0,Larian Studios,Larian Studios,Single-player,RPG,"RPG,Fantasy,Isometric,Classic,Action RPG,Singleplayer,Open World,Real-Time with Pause,Hack and Slash,Adventure,Exploration,CRPG,2D,Action,Great Soundtrack,Atmospheric,Story Rich,Funny,Female Protagonist,Cult Classic"
410710,System Shock: Enhanced Edition,"Oct 22, 2015",350000,9.99,"['English', 'French', 'German']",85,0,6,Nightdive Studios,"Looking Glass Studios,Nightdive Studios","Single-player,Steam Trading Cards","Action,Adventure,RPG","Cyberpunk,Immersive Sim,RPG,Classic,Horror,Sci-fi,Action,Adventure,FPS,First-Person,Retro,1990's,Cult Classic,Singleplayer,Atmospheric,Great Soundtrack,Story Rich,Pixel Graphics,Shooter,Metroidvania"
246840,FATE,"Dec 12, 2013",350000,7.99,['English'],80,0,10,WildTangent,WildTangent,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Action,Adventure,RPG","RPG,Dungeon Crawler,Action,Adventure,Action RPG,Hack and Slash,Fantasy,Singleplayer,Fishing,Loot,Isometric,Casual,Character Customization,Rogue-like,Old School,Dog,Rogue-lite,Classic,Epic,Great Soundtrack"
39520,The Guild Gold Edition,"Sep 9, 2014",150000,9.99,"['English', 'German']",82,0,0,THQ Nordic,4HEAD Studios,"Single-player,Multi-player","Simulation,Strategy","Strategy,Simulation,Medieval,Economy,Management,Trading"
6420,Nexus - The Jupiter Incident,"Jul 3, 2007",150000,9.99,"['English', 'French', 'Italian', 'German', 'Russian', 'Hungarian']",77,0,0,HandyGames,Mithis Games,"Single-player,Multi-player,Includes level editor","Indie,Simulation,Strategy","Strategy,Space,Sci-fi,Simulation,RTS,Singleplayer,Indie,Tactical,Atmospheric,Classic,Real Time Tactics,Multiplayer,Moddable,Cult Classic,Spaceships,Real-Time with Pause"
12150,Max Payne 2: The Fall of Max Payne,"Jan 4, 2008",750000,4.49,['English'],86,0,0,Rockstar Games,Remedy Entertainment,Single-player,Action,"Action,Noir,Third-Person Shooter,Classic,Bullet Time,Story Rich,Shooter,Singleplayer,Third Person,Atmospheric,Dark,Great Soundtrack,Cinematic,Adventure,Crime,Detective,Narrative,Cult Classic,Sequel,Nudity"
1184050,Gears Tactics,"Apr 28, 2020",150000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",80,0,61,Xbox Game Studios,"Splash Damage,The Coalition","Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud",Strategy,"Strategy,Turn-Based Tactics,Turn-Based,Gore,Tactical,Violent,RPG,Isometric,Singleplayer,Character Customization,Sci-fi,Multiplayer"
374190,Infernax,"Feb 14, 2022",35000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Japanese', 'Portuguese - Brazil', 'Russian']",84,0,30,The Arcade Crew,Berzerk Studio,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie,RPG","Action,Metroidvania,Adventure,Pixel Graphics,Gore,RPG,Indie,Violent,Retro,2D,Dark Fantasy,Singleplayer,Side Scroller,Fantasy,Dark,Supernatural,Old School,Choices Matter,Multiple Endings,Blood"
365770,Volume,"Aug 18, 2015",75000,19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Italian', 'Polish', 'Russian']",80,0,24,Bithell Games,Bithell Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Includes level editor,Remote Play on TV","Action,Indie","Indie,Stealth,Action,Cyberpunk,Great Soundtrack,Singleplayer,Top-Down,Puzzle,Strategy,Sci-fi,Futuristic,Level Editor,Atmospheric"
863550,HITMAN™ 2,"Nov 13, 2018",7500000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",82,0,146,IO Interactive A/S,IO Interactive A/S,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",Action,"Stealth,Assassin,Action,Singleplayer,Third Person,Multiplayer,Violent,Open World,Sandbox,Strategy,Puzzle,Gore,Atmospheric,Co-op,Shooter,Third-Person Shooter,Funny,Great Soundtrack,Online Co-Op,Nudity"
248610,Door Kickers,"Oct 20, 2014",750000,19.99,"['English', 'Spanish - Spain', 'Polish', 'Russian', 'French', 'German', 'Japanese', 'Simplified Chinese']",83,0,43,KillHouse Games,KillHouse Games,"Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Remote Play Together","Action,Indie,Simulation,Strategy","Tactical,Strategy,Top-Down,Simulation,Action,Indie,Singleplayer,2D,Real-Time with Pause,Replay Value,Co-op,RTS,Real Time Tactics,Top-Down Shooter,Shooter,Moddable,Puzzle,Level Editor,Difficult,Multiplayer"
